#{"t_start": 1721923930.6202502, "env_id": "None"}
r,d_r,l,t
-1755.33348,0.0,8000,8228.366839
-18432.027645,0.0,8000,8382.277283
-12732.484727,0.0,8000,8540.306508
-2260.527141,0.0,8000,8698.303056
-3504.011218,0.0,8000,8849.662367
-4651.166416,0.0,8000,9003.328348
328.203648,0.0,8000,9156.585952
-2594.756936,0.0,8000,9307.032722
-3240.221999,0.0,8000,9458.637272
-3511.264029,0.0,8000,9609.849419
-10076.171206,0.0,8000,9758.782063
-2678.291959,0.0,8000,9912.498486
-3840.524568,0.0,8000,10066.07222
-8873.154682,0.0,8000,10210.702388
-7742.289099,0.0,8000,10362.78709
-1893.086842,0.0,8000,10506.783931
799.022916,0.0,8000,10658.949004
-2197.636949,0.0,8000,10810.949997
-1292.905261,0.0,8000,10964.787951
4983.926834,0.0,8000,11118.719429
-2439.959158,0.0,8000,11255.56284
-11914.584692,0.0,8000,11407.625916
-2915.836755,0.0,8000,11560.087774
-16325.760731,0.0,8000,11714.106367
-3067.146843,0.0,8000,11867.031868
-2778.6961,0.0,8000,12019.941904
-11250.931889,0.0,8000,12171.478416
-3180.520342,0.0,8000,12324.483842
-10723.203676,0.0,8000,12477.793251
5033.188656,0.0,8000,12630.927492
-7991.198096,0.0,8000,12784.508983
5537.525583,0.0,8000,12936.630541
-6456.014955,0.0,8000,13085.03057
-2391.992094,0.0,8000,13236.43565
-3585.240283,0.0,8000,13387.368258
-2474.283852,0.0,8000,13539.248352
-16106.729102,0.0,8000,13690.13117
-12873.360581,0.0,8000,13840.282471
5553.898457,0.0,8000,13993.020535
-3268.123716,0.0,8000,14145.565121
5534.84653,0.0,8000,14298.772858
-3408.062821,0.0,8000,14449.255551
-3511.174716,0.0,8000,14598.907661
5598.877321,0.0,8000,14752.224644
-2583.105222,0.0,8000,14904.987347
5060.123093,0.0,8000,15058.546325
-4178.424826,0.0,8000,15212.574244
5493.525983,0.0,8000,15368.266154
-2722.836581,0.0,8000,15522.997594
-1579.193902,0.0,8000,15675.668452
-10606.579705,0.0,8000,15829.728122
3131.039842,0.0,8000,15983.089717
-16600.805429,0.0,8000,16136.843923
-10349.048918,0.0,8000,16273.382941
-3116.917873,0.0,8000,16431.428424
-9623.692207,0.0,8000,16586.986472
-11147.031089,0.0,8000,16740.559145
-4890.862746,0.0,8000,16895.279932
-20523.399613,0.0,8000,17049.060187
-2215.206625,0.0,8000,17203.170352
5493.357994,0.0,8000,17355.329282
-3456.109901,0.0,8000,17508.888328
5588.27195,0.0,8000,17661.197783
5663.733653,0.0,8000,17813.550725
-11818.82801,0.0,8000,17963.747774
-10618.760842,0.0,8000,18115.772443
-14658.720311,0.0,8000,18268.41272
-3248.672652,0.0,8000,18420.600148
-1570.281305,0.0,8000,18574.462869
5526.35904,0.0,8000,18728.981277
-2807.244569,0.0,8000,18881.550841
-11098.024238,0.0,8000,19021.026062
-2004.967031,0.0,8000,19173.52831
5345.536169,0.0,8000,19324.895569
4690.361579,0.0,8000,19472.744379
-12150.262075,0.0,8000,19624.083735
-3202.328081,0.0,8000,19775.988158
-10709.022934,0.0,8000,19927.433791
-2235.708251,0.0,8000,20079.896025
5329.823379,0.0,8000,20233.111448
-3033.606619,0.0,8000,20386.845219
-19934.905742,0.0,8000,20541.872652
-3768.295455,0.0,8000,20696.275133
-11028.142138,0.0,8000,20855.019857
-3321.373967,0.0,8000,21009.213667
5533.737805,0.0,8000,21151.913453
4968.742016,0.0,8000,21308.508046
-2336.250494,0.0,8000,21464.626666
-2486.541099,0.0,8000,21620.322608
1822.366158,0.0,8000,21775.611259
-3626.709362,0.0,8000,21930.681705
-8615.092075,0.0,8000,22085.618534
-3373.822202,0.0,8000,22225.78828
-3132.177015,0.0,8000,22380.03444
-10464.912794,0.0,8000,22534.629666
-2411.768521,0.0,8000,22687.57995
-11231.124815,0.0,8000,22837.039052
-19883.668697,0.0,8000,22988.66707
-2500.749102,0.0,8000,23139.351605
-12391.617914,0.0,8000,23289.79482
5477.170721,0.0,8000,23440.535711
-3856.19757,0.0,8000,23592.711968
5483.236771,0.0,8000,23743.654305
5531.457172,0.0,8000,23894.482235
-11224.874985,0.0,8000,24045.567593
-3404.282383,0.0,8000,24197.623918
5364.887657,0.0,8000,24346.170637
-3849.251127,0.0,8000,24499.465004
-2964.196956,0.0,8000,24655.260031
-2451.826322,0.0,8000,24810.41797
-20634.069723,0.0,8000,24954.327023
-750.246712,0.0,8000,25106.883493
-2927.066932,0.0,8000,25260.514395
5487.587974,0.0,8000,25413.72148
-11068.045002,0.0,8000,25564.795613
-3233.451486,0.0,8000,25716.808804
5338.930548,0.0,8000,25870.982555
5438.909434,0.0,8000,26022.011646
5371.560353,0.0,8000,26175.690555
-3134.638364,0.0,8000,26329.611572
5555.319704,0.0,8000,26484.840461
5453.009703,0.0,8000,26640.507742
-12366.785516,0.0,8000,26797.989486
-12252.502885,0.0,8000,26952.898845
-2584.354766,0.0,8000,27108.293468
-2145.292144,0.0,8000,27263.648517
-11103.5417,0.0,8000,27419.405125
-2550.032788,0.0,8000,27574.415898
-3488.761368,0.0,8000,27726.243335
5433.984005,0.0,8000,27881.215222
-11739.326402,0.0,8000,28037.191814
-2157.612125,0.0,8000,28188.478112
5345.040374,0.0,8000,28339.835328
5503.424828,0.0,8000,28492.685056
5456.820679,0.0,8000,28644.014307
-3134.045823,0.0,8000,28791.093168
-1468.287259,0.0,8000,28941.309288
-2979.06336,0.0,8000,29090.732573
-9009.614585,0.0,8000,29240.069235
-11096.922966,0.0,8000,29390.896637
-12279.537617,0.0,8000,29542.480781
-5645.109116,0.0,8000,29694.447646
-2857.903519,0.0,8000,29846.172333
-19486.752372,0.0,8000,29998.333692
-1661.654581,0.0,8000,30152.591269
5448.733228,0.0,8000,30306.169706
-2922.017252,0.0,8000,30459.418073
5254.702785,0.0,8000,30611.085306
-3749.494484,0.0,8000,30765.733572
-2447.236987,0.0,8000,30918.095442
-3738.685274,0.0,8000,31070.839691
-3353.302906,0.0,8000,31225.948594
5258.030212,0.0,8000,31381.241246
-12066.782823,0.0,8000,31535.228657
-3379.198964,0.0,8000,31676.28421
-5379.78522,0.0,8000,31830.652548
5438.743569,0.0,8000,31990.725669
-11104.465349,0.0,8000,32142.984054
3647.155287,0.0,8000,32297.69122
5507.632997,0.0,8000,32454.808727
-10806.925463,0.0,8000,32597.632011
-19357.49811,0.0,8000,32700.125051
-2294.725199,0.0,2975,32775.473358
-14228.899106,0.0,8000,32877.082402
-6036.747908,0.0,6547,32960.889614
-15026.035957,0.0,8000,33060.120565
-1663.34751,0.0,8000,33205.570224
-2205.018457,0.0,8000,33358.018799
5491.086183,0.0,8000,33494.180484
-10665.384811,0.0,8000,33635.736641
-3055.22661,0.0,8000,33793.530651
-4508.198503,0.0,8000,33949.105098
-10006.888494,0.0,8000,34102.055039
-10840.580996,0.0,8000,34258.809774
-10462.945947,0.0,8000,34413.511707
-2738.009722,0.0,8000,34564.221483
-5256.520382,0.0,8000,34716.457239
-18969.721146,0.0,8000,34869.681578
5366.190344,0.0,8000,35021.498829
-4438.931422,0.0,8000,35172.01976
5568.506574,0.0,8000,35324.780602
-3839.450371,0.0,8000,35475.821305
-3367.189496,0.0,8000,35625.732478
-3131.464343,0.0,8000,35777.164165
2045.875623,0.0,8000,35927.142138
-2877.87533,0.0,8000,36072.450901
5610.267234,0.0,8000,36223.791192
5441.485767,0.0,8000,36374.576885
-9532.216677,0.0,8000,36524.869982
-3230.303275,0.0,8000,36676.552788
-2420.255564,0.0,8000,36826.500867
-5265.79657,0.0,8000,36978.095183
5542.587846,0.0,8000,37128.7848
5649.545675,0.0,8000,37280.188468
-3534.302041,0.0,8000,37431.748078
-2771.968559,0.0,8000,37583.561229
5538.04121,0.0,8000,37736.44855
-17775.026517,0.0,8000,37888.651661
-1824.188179,0.0,8000,38040.386251
-11511.556523,0.0,8000,38192.634547
-2520.935094,0.0,8000,38346.93328
-10016.656425,0.0,8000,38487.32444
-3576.26982,0.0,8000,38639.45058
-9840.306016,0.0,8000,38791.562406
-9697.85534,0.0,8000,38942.720553
5095.1527,0.0,8000,39093.63154
5605.326768,0.0,8000,39243.843338
5703.649342,0.0,8000,39395.735824
-8039.327145,0.0,8000,39550.341789
516.128008,0.0,8000,39704.444643
-17565.379558,0.0,8000,39860.095622
-10295.590018,0.0,8000,40013.463272
-2341.456126,0.0,8000,40169.874737
640.521015,0.0,8000,40325.999645
-9485.375537,0.0,8000,40481.850431
-9157.832314,0.0,8000,40638.241687
-3545.819213,0.0,8000,40794.515715
5612.915942,0.0,8000,40950.91808
5537.937012,0.0,8000,41106.790096
-1984.00989,0.0,8000,41259.955424
-2458.692692,0.0,8000,41415.764921
5511.876494,0.0,8000,41571.173758
-12867.198767,0.0,8000,41722.419769
-15163.080637,0.0,8000,41874.480172
-2897.55898,0.0,8000,42029.75071
-10007.683972,0.0,8000,42186.326637
5419.783079,0.0,8000,42341.028746
5653.062963,0.0,8000,42494.003709
-3014.216363,0.0,8000,42647.691216
852.489978,0.0,8000,42801.767917
-19091.835283,0.0,8000,42952.930304
-10960.931763,0.0,8000,43104.383729
-2437.219417,0.0,8000,43251.686755
5531.443679,0.0,8000,43399.447079
-13022.904283,0.0,8000,43551.352858
5575.947599,0.0,8000,43703.502386
-1749.995228,0.0,8000,43854.434312
5003.944749,0.0,8000,44005.738644
-2144.796741,0.0,8000,44157.977701
5509.505412,0.0,8000,44312.498136
-1533.355542,0.0,8000,44464.069999
-11198.784296,0.0,8000,44615.323226
-11069.980674,0.0,8000,44767.699299
-2486.71402,0.0,8000,44917.743823
-4983.808161,0.0,8000,45070.240459
5524.134346,0.0,8000,45222.682301
-2126.146696,0.0,8000,45368.881032
-2573.412105,0.0,8000,45521.560353
-7333.620093,0.0,8000,45659.868622
-5193.606904,0.0,8000,45811.807909
-1533.431139,0.0,8000,45962.399208
-2197.249065,0.0,8000,46113.529795
-18702.365723,0.0,8000,46264.604136
5611.011758,0.0,8000,46415.475311
-2356.790605,0.0,8000,46564.252778
-218.816447,0.0,8000,46686.665651
-11745.508422,0.0,8000,46837.986675
-11042.677538,0.0,8000,46988.270206
5541.088025,0.0,8000,47140.278381
-11234.159654,0.0,8000,47293.040986
